ts_code,trade_date,total_mv,circ_mv
688328.SH,20260105,279590.6332,279590.6332
688653.SH,20260105,536967.2,400260.6702
002579.SZ,20260105,749845.1909,714053.1347
605088.SH,20260105,735287.3942,724367.2226
002568.SZ,20260105,2291078.5927,1579226.8309
001300.SZ,20260105,396135.8603,396135.8603
300462.SZ,20260105,213841.8868,162880.1696
002179.SZ,20260105,7577055.5459,7442671.68
603536.SH,20260105,269285.0466,267231.3409
600235.SH,20260105,238532.7,238532.7
300820.SZ,20260105,1088950.641,547564.8847
688222.SH,20260105,1047377.52,1047377.52
003000.SZ,20260105,515372.0237,343238.5657
920402.BJ,20260105,433033.6287,279967.9822
601702.SH,20260105,2093918.6682,2093918.6682
603373.SH,20260105,428817.2054,181175.2707
300421.SZ,20260105,1026166.3892,803900.8113
600755.SH,20260105,1502747.6312,1498907.4164
600415.SH,20260105,8987553.5714,8987553.5714
600486.SH,20260105,2831197.1716,2821860.7482
002513.SZ,20260105,258784.2508,182719.9861
300682.SZ,20260105,1694986.7106,1622395.1556
002714.SZ,20260105,27368483.4314,19091082.3478
688419.SH,20260105,327274.1183,170018.7644
300225.SZ,20260105,273847.4438,273632.8838
300988.SZ,20260105,323946.5973,246300.6767
002494.SZ,20260105,202615.8556,153995.7252
601512.SH,20260105,1483901.1,1483901.1
300417.SZ,20260105,189734.112,123462.7556
002756.SZ,20260105,2987161.6331,2153956.4818
920245.BJ,20260105,141034.41,107832.5402
688022.SH,20260105,271204.3756,271204.3756
002404.SZ,20260105,386995.6148,314948.8833
600057.SH,20260105,2383254.4554,1755616.0276
000921.SZ,20260105,3446919.4546,2285206.8104
002496.SZ,20260105,290964.8077,214703.2883
002052.SZ,20260105,975914.2831,894135.14
601018.SH,20260105,7100851.7656,7100851.7656
002034.SZ,20260105,702187.7009,698702.8719
600749.SH,20260105,386749.241,386749.241
002657.SZ,20260105,989211.2535,977755.7424
001259.SZ,20260105,219442.064,141777.696
000981.SZ,20260105,4048975.7096,3852909.2177
301032.SZ,20260105,296835.2154,196803.386
000408.SZ,20260105,14130461.4793,14130312.9958
600117.SH,20260105,921197.5045,921197.5045
000601.SZ,20260105,503434.3923,496426.227
600919.SH,20260105,19195485.3883,19195485.3883
300980.SZ,20260105,455615.1534,324526.7784
605266.SH,20260105,303213.2247,303213.2247
300814.SZ,20260105,1467311.9618,1467311.9618
603326.SH,20260105,284705.8216,284705.8216
688236.SH,20260105,955469.1335,718474.148
002241.SZ,20260105,10413559.1653,9217677.814
603092.SH,20260105,2614400.6536,218645.2786
300775.SZ,20260105,1680417.8055,1631424.5534
300043.SZ,20260105,746519.0406,746123.7006
603685.SH,20260105,484836.4974,389231.8232
001280.SZ,20260105,12810318.1807,979192.4822
688526.SH,20260105,730888.7918,730888.7918
000301.SZ,20260105,7074016.4392,7071154.6472
920002.BJ,20260105,498758.0322,343895.9603
002065.SZ,20260105,2984304.0911,2707275.0552
688041.SH,20260105,52530040.8566,52530040.8566
603016.SH,20260105,445813.44,445813.44
920856.BJ,20260105,162095.7741,90414.303
688386.SH,20260105,797706.0,797706.0
002926.SZ,20260105,2443875.0,2443875.0
000776.SZ,20260105,17394568.6837,13502560.7743
600265.SH,20260105,261806.6,261806.6
600702.SH,20260105,1891401.4682,1890605.7082
603111.SH,20260105,595663.1944,584938.2573
002201.SZ,20260105,712890.0477,658613.6215
603722.SH,20260105,388535.2011,380503.6811
301398.SZ,20260105,605136.0,201094.257
600824.SH,20260105,480636.3453,480636.3453
600011.SH,20260105,11647985.2724,8160300.7599
301208.SZ,20260105,471120.2356,196804.7266
600305.SH,20260105,876325.4502,873566.6766
600292.SH,20260105,5711788.8861,1018185.2246
920781.BJ,20260105,140501.4521,92792.7471
600406.SH,20260105,18593515.5011,18511491.8148
000055.SZ,20260105,443510.0558,279126.9706
000997.SZ,20260105,2808307.4204,2792621.9641
000049.SZ,20260105,1039293.3189,1039013.1971
002984.SZ,20260105,2289308.0092,1576963.4916
002440.SZ,20260105,840751.9289,707876.2844
920892.BJ,20260105,268814.435,233993.1098
605196.SH,20260105,1803328.8141,1782013.6541
002534.SZ,20260105,1396011.7456,1377318.6874
600881.SH,20260105,601180.0838,601180.0838
600372.SH,20260105,6542188.2438,6542188.2438
301098.SZ,20260105,159839.7088,130079.7175
688231.SH,20260105,713417.1433,365436.9222
003037.SZ,20260105,490642.1613,490642.1613
300763.SZ,20260105,2905434.8408,2346373.4483
000088.SZ,20260105,2313770.089,1407488.0383
300548.SZ,20260105,4059021.154,3748932.479
001336.SZ,20260105,204309.437,118414.3927
300439.SZ,20260105,389314.9596,296132.3677
002072.SZ,20260105,292673.28,236123.2112
000155.SZ,20260105,2248633.0406,2248633.0406
600327.SH,20260105,439735.4204,439735.4204
600859.SH,20260105,1685897.136,1685742.096
601718.SH,20260105,1513291.1175,1513291.1175
002311.SZ,20260105,9133987.3353,9127241.9535
688001.SH,20260105,1370427.6229,1370427.6229
600266.SH,20260105,1158264.8769,1158264.8769
688750.SH,20260105,920375.0,463507.4687
603655.SH,20260105,403436.0,403436.0
600022.SH,20260105,1615526.2827,1615526.2827
688146.SH,20260105,2233058.8248,611487.0116
603267.SH,20260105,1256848.9716,1256848.9716
603008.SH,20260105,822397.0074,822397.0074
920118.BJ,20260105,116399.152,70670.8157
688698.SH,20260105,2096257.7591,2096257.7591
301359.SZ,20260105,233381.792,132826.3603
603153.SH,20260105,716847.0744,236115.0
002555.SZ,20260105,5742969.0199,4150919.0926
300830.SZ,20260105,479642.4733,357984.0279
603363.SH,20260105,1189553.5545,934547.5545
002811.SZ,20260105,468422.3776,430614.5308
301499.SZ,20260105,415179.3626,103794.8422
300007.SZ,20260105,2078624.7894,1798356.9076
000595.SZ,20260105,638786.2213,638786.2213
002667.SZ,20260105,344241.3715,312563.131
002523.SZ,20260105,603488.9808,601317.183
600272.SH,20260105,366399.4633,223200.0
600969.SH,20260105,380411.8976,380411.8976
301557.SZ,20260105,558545.0218,139674.48
600199.SH,20260105,642667.497,642667.497
688400.SH,20260105,2005709.7653,2005709.7653
000597.SZ,20260105,756356.7805,746937.4731
920037.BJ,20260105,774050.5904,250202.7386
301559.SZ,20260105,967200.0,145080.0
002857.SZ,20260105,262704.974,257408.0
002275.SZ,20260105,841985.8038,801106.2058
600869.SH,20260105,1822088.6045,1822088.6045
300271.SZ,20260105,600776.898,589959.453
002234.SZ,20260105,306038.1059,264335.3764
600570.SH,20260105,5822558.4081,5822558.4081
603728.SH,20260105,3000874.23,3000874.23
600613.SH,20260105,328454.0512,294781.7865
300518.SZ,20260105,387855.5153,387820.7971
600018.SH,20260105,12641018.5537,12622968.0641
600628.SH,20260105,512972.1795,512972.1795
300021.SZ,20260105,472333.7707,403205.5155
603167.SH,20260105,437711.8213,437711.8213
600159.SH,20260105,231570.9017,231570.9017
688618.SH,20260105,304773.4526,304392.3476
301117.SZ,20260105,664443.3813,408690.2187
002805.SZ,20260105,508593.5145,505833.358
688168.SH,20260105,594628.0944,594628.0944
300550.SZ,20260105,383075.2457,382719.5707
920792.BJ,20260105,201793.26,122337.4235
002186.SZ,20260105,360019.0227,359537.7995
605020.SH,20260105,1379058.6852,1357742.898
300490.SZ,20260105,499135.6838,492352.2702
688176.SH,20260105,669982.9801,511059.6182
300306.SZ,20260105,374121.6602,219225.0636
600794.SH,20260105,465659.0369,465659.0369
300844.SZ,20260105,333228.896,321892.571
300665.SZ,20260105,204495.3118,203678.2664
000030.SZ,20260105,957934.6407,930694.8899
600557.SH,20260105,820930.2687,820930.2687
920075.BJ,20260105,174352.35,93824.1442
000520.SZ,20260105,472642.9735,472642.9735
002884.SZ,20260105,634171.0885,484157.5212
601012.SH,20260105,14011840.7779,14011826.8254
300472.SZ,20260105,215252.2416,207105.9521
605069.SH,20260105,316276.4803,125736.9493
603678.SH,20260105,1708235.3386,1708235.3386
300136.SZ,20260105,6348217.8339,5409990.1625
300449.SZ,20260105,289913.0277,289913.0277
600383.SH,20260105,1413064.658,1413064.658
601179.SH,20260105,4843958.8226,4843958.8226
002636.SZ,20260105,1238328.0,1232060.5243
300303.SZ,20260105,981014.6302,920302.6043
000863.SZ,20260105,720226.7316,709805.405
301589.SZ,20260105,1726004.16,643460.8032
600683.SH,20260105,316312.0339,316312.0339
603859.SH,20260105,1082053.2338,1082053.2338
000728.SZ,20260105,3683028.54,3683028.54
603375.SH,20260105,376090.6679,238285.5507
920642.BJ,20260105,175202.7698,168927.1238
688244.SH,20260105,372271.1059,372271.1059
002738.SZ,20260105,6069911.1612,5981993.7632
688009.SH,20260105,5834990.269,4750180.918
000420.SZ,20260105,1091737.5443,1091365.8275
920553.BJ,20260105,143834.1505,91957.0832
688690.SH,20260105,1071724.3863,1071724.3863
300995.SZ,20260105,348536.2941,248687.664
688533.SH,20260105,488898.6803,488898.6803
301158.SZ,20260105,342844.7628,334066.5827
601118.SH,20260105,2400758.9941,2400758.9941
603285.SH,20260105,393120.0,153063.1885
000989.SZ,20260105,772059.6948,626126.6852
002963.SZ,20260105,221480.1769,168234.2053
688728.SH,20260105,3999702.2938,3843288.4721
301668.SZ,20260105,546370.0,114479.7438
300059.SZ,20260105,37534589.4781,31768916.769
600616.SH,20260105,359924.6631,359924.6631
300831.SZ,20260105,357760.0,206253.3803
688126.SH,20260105,7386727.2834,6105257.0984
301011.SZ,20260105,401141.4732,365066.6907
000661.SZ,20260105,3867247.7749,3788346.1046
301157.SZ,20260105,318840.0,109787.5323
301279.SZ,20260105,437869.0339,330923.7214
000889.SZ,20260105,338937.384,314885.5827
688679.SH,20260105,341603.017,341603.017
603177.SH,20260105,233187.264,233187.264
002967.SZ,20260105,1300976.0724,1223455.0581
688709.SH,20260105,3253014.6088,1113146.8581
688367.SH,20260105,263574.7968,263574.7968
600017.SH,20260105,922696.1664,922696.1664
688570.SH,20260105,807978.0,351181.2
300570.SZ,20260105,2733926.0981,2313427.4179
601038.SH,20260105,1573103.385,1024387.385
600313.SH,20260105,695853.7403,695853.7403
301081.SZ,20260105,234920.5213,225378.8003
688608.SH,20260105,4033804.5913,4033804.5913
601519.SH,20260105,2671441.88,2671441.88
002094.SZ,20260105,545809.0637,545458.3037
301535.SZ,20260105,947130.0008,142069.5008
603067.SH,20260105,2252399.3178,2252399.3178
601677.SH,20260105,1865285.4405,1827009.9405
300379.SZ,20260105,70856.1992,66882.9706
001289.SZ,20260105,12698560.7531,7658697.9951
000685.SZ,20260105,1743581.6169,1482183.2743
002986.SZ,20260105,410531.1034,326111.0674
688571.SH,20260105,318552.1957,318552.1957
002575.SZ,20260105,385312.5,365934.6875
600650.SH,20260105,853340.8355,604196.436
300157.SZ,20260105,349827.096,328430.6292
600651.SH,20260105,1830130.451,1830130.451
605033.SH,20260105,269183.2,269183.2
000816.SZ,20260105,520924.7945,517114.9699
300538.SZ,20260105,295253.844,196359.0575
300766.SZ,20260105,1391492.8934,1262831.384
688021.SH,20260105,142740.8234,142740.8234
001210.SZ,20260105,295435.0816,179543.3951
688468.SH,20260105,307248.728,307248.728
600663.SH,20260105,4058333.8653,2543481.0316
002552.SZ,20260105,658411.1067,625350.0814
300344.SZ,20260105,66737.4673,66559.3933
301300.SZ,20260105,283106.344,134928.1397
688401.SH,20260105,987161.9743,987161.9743
300226.SZ,20260105,819751.4974,787946.7678
300627.SZ,20260105,2866566.3205,2360727.0788
600082.SH,20260105,261676.9095,256905.8419
603958.SH,20260105,290652.0,290652.0
301429.SZ,20260105,228992.14,85307.6746
605180.SH,20260105,249444.0,249444.0
002103.SZ,20260105,492599.6627,347614.2656
300609.SZ,20260105,489826.4702,489081.5011
920003.BJ,20260105,215369.1438,44310.9422
002479.SZ,20260105,428175.0,427221.0578
688627.SH,20260105,2195926.5499,1689990.7283
601921.SH,20260105,1800000.0006,1800000.0006
002925.SZ,20260105,1448374.0436,1371493.4493
002123.SZ,20260105,1029328.792,920249.1635
603799.SH,20260105,12897746.9796,12811736.6356
001360.SZ,20260105,445944.0,178773.5852
002164.SZ,20260105,851477.9024,767640.3488
600246.SH,20260105,2374358.0699,2374358.0699
301077.SZ,20260105,449858.7989,252339.9537
600739.SH,20260105,1751517.7393,1751517.7393
300790.SZ,20260105,1135076.9884,984907.7384
300054.SZ,20260105,3699742.0021,2878097.3251
688049.SH,20260105,966049.5898,966049.5898
301069.SZ,20260105,1200107.2804,1116114.9604
688130.SH,20260105,262333.674,130818.654
300248.SZ,20260105,595435.4913,511391.3863
688319.SH,20260105,1081407.1104,1080010.3752
605298.SH,20260105,739189.75,726605.62
688395.SH,20260105,213030.3912,213030.3912
603948.SH,20260105,438070.7942,438070.7942
600963.SH,20260105,826056.8914,826056.8914
600599.SH,20260105,156538.0,156538.0
688720.SH,20260105,632885.4715,404895.8163
600284.SH,20260105,822777.088,822777.088
000651.SZ,20260105,22831329.8003,22479774.0503
300931.SZ,20260105,264160.6,203472.9818
002796.SZ,20260105,727069.1772,656027.3328
002809.SZ,20260105,227270.49,149412.0812
688103.SH,20260105,597914.3573,597914.3573
600655.SH,20260105,2016293.3854,2014940.3694
600307.SH,20260105,1033453.975,1033453.975
601006.SH,20260105,10395943.7015,10395943.7015
603955.SH,20260105,388702.08,388702.08
002763.SZ,20260105,298424.672,221020.2176
603711.SH,20260105,555728.5386,555728.5386
600982.SH,20260105,488403.2109,488403.2109
300921.SZ,20260105,463169.6672,289046.6888
920275.BJ,20260105,142005.4416,117535.8382
300953.SZ,20260105,2952244.0262,2123056.6627
002338.SZ,20260105,1452240.0,1452240.0
301396.SZ,20260105,1033633.644,512253.8712
300856.SZ,20260105,647885.8656,621826.2606
603283.SH,20260105,1196419.8336,1196419.8336
603381.SH,20260105,478071.4969,286407.4373
002340.SZ,20260105,4312407.4757,4287263.0399
688330.SH,20260105,515200.0,515200.0
002927.SZ,20260105,458213.5455,453174.7691
301392.SZ,20260105,1338400.0,546012.4728
002014.SZ,20260105,721515.4181,712121.1261
300902.SZ,20260105,386150.3558,257541.7416
001213.SZ,20260105,1808888.8887,1808888.8887
002851.SZ,20260105,5007353.2159,4167966.5872
300447.SZ,20260105,559035.5713,360303.5779
002761.SZ,20260105,938992.1125,938992.1125
600072.SH,20260105,1767086.1956,1274004.6836
002343.SZ,20260105,341523.4862,341523.4862
002334.SZ,20260105,742112.0212,662154.1996
600745.SH,20260105,4717170.891,4717170.891
000777.SZ,20260105,1012989.2807,1012971.4049
920651.BJ,20260105,264313.0,66186.016
600740.SH,20260105,968481.7962,968481.7962
000811.SZ,20260105,1849978.964,1823729.5494
603500.SH,20260105,404340.1489,403177.6648
600354.SH,20260105,339904.5395,339904.5395
605006.SH,20260105,447839.4047,439812.9081
300512.SZ,20260105,390412.4558,309007.4698
300191.SZ,20260105,608640.0,420712.89
300807.SZ,20260105,401909.8404,306818.3755
300582.SZ,20260105,478255.4538,354906.8605
600895.SH,20260105,6826623.5364,6826623.5364
603933.SH,20260105,526748.1314,526748.1314
605566.SH,20260105,426821.34,426821.34
300219.SZ,20260105,511135.2113,510200.4993
002196.SZ,20260105,747278.9985,735846.1083
000090.SZ,20260105,704441.6286,704409.3951
600429.SH,20260105,779584.2247,777232.3041
300077.SZ,20260105,1213486.6627,1178527.3194
301509.SZ,20260105,416986.3681,196437.0927
300105.SZ,20260105,373449.6401,373449.6401
301448.SZ,20260105,535133.6,247013.27
603239.SH,20260105,563639.04,563639.04
603906.SH,20260105,1396875.8832,1152195.8832
002765.SZ,20260105,863417.5912,788951.9254
603929.SH,20260105,2241346.8,2241346.8
301000.SZ,20260105,956450.894,902862.59
300374.SZ,20260105,389525.1418,308776.4064
002718.SZ,20260105,511707.268,215461.7832
603350.SH,20260105,447615.675,169180.0
300835.SZ,20260105,777970.951,536819.0284
301061.SZ,20260105,2122262.5571,1409917.4092
920575.BJ,20260105,239922.76,160414.2327
300124.SZ,20260105,21206714.8062,18584712.5235
603700.SH,20260105,276347.3928,276347.3928
002960.SZ,20260105,965499.3439,824734.2236
920802.BJ,20260105,127604.8992,34385.4107
300594.SZ,20260105,183655.0266,181905.2519
300601.SZ,20260105,1713369.5462,1381207.8092
002734.SZ,20260105,793304.1837,723148.6031
002729.SZ,20260105,295496.4208,283373.8933
000045.SZ,20260105,628087.0928,566707.0928
688622.SH,20260105,770188.1445,770188.1445
600418.SH,20260105,11003041.3271,11003041.3271
000899.SZ,20260105,972750.7267,972750.7267
600719.SH,20260105,267440.3356,267440.3356
688656.SH,20260105,996568.4383,996568.4383
603693.SH,20260105,1068879.5801,1068879.5801
600857.SH,20260105,312926.287,312926.287
300453.SZ,20260105,476140.8588,328192.0601
300991.SZ,20260105,607968.0,389023.524
301588.SZ,20260105,216933.6511,133880.509
301008.SZ,20260105,450120.6353,398153.1953
002194.SZ,20260105,899204.1207,672336.2079
002322.SZ,20260105,477347.2942,459559.7759
300056.SZ,20260105,323426.4817,323141.0539
300567.SZ,20260105,2658138.7669,2157410.8657
601828.SH,20260105,1180132.5544,979244.1476
002231.SZ,20260105,46131.0523,40940.8204
688502.SH,20260105,2135232.0,679392.0
600795.SH,20260105,8953480.7792,8953480.7792
300965.SZ,20260105,413460.0,383923.4513
300922.SZ,20260105,380712.1393,298980.7887
001228.SZ,20260105,278149.4229,213877.4229
300614.SZ,20260105,207283.0252,207283.0252
600507.SH,20260105,1374033.6067,1374033.6067
601187.SH,20260105,1934480.7419,1930267.6074
001696.SZ,20260105,2536234.6278,1974447.0684
000712.SZ,20260105,1092224.0,1091899.8984
000679.SZ,20260105,254469.6,254469.6
603290.SH,20260105,2371266.2603,2371266.2603
603207.SH,20260105,468835.1036,158848.0
603039.SH,20260105,1490649.5776,1490649.5776
601929.SH,20260105,1249344.1641,1249344.1641
002101.SZ,20260105,825819.6651,823129.7634
688633.SH,20260105,353098.3267,353098.3267
300269.SZ,20260105,375044.7425,359039.1688
301172.SZ,20260105,405672.96,232297.8202
600469.SH,20260105,500403.2975,500403.2975
603708.SH,20260105,755792.9912,755792.9912
600552.SH,20260105,1147697.3762,1147697.3762
603139.SH,20260105,209448.36,209448.36
301222.SZ,20260105,291502.5728,232121.3582
603628.SH,20260105,364316.8674,363072.6456
600930.SH,20260105,26446857.1427,1588281.1098
300891.SZ,20260105,354807.1075,294858.1038
601616.SH,20260105,335494.4004,335494.4004
301022.SZ,20260105,328098.6475,220194.6803
003039.SZ,20260105,1081892.815,1081892.815
002553.SZ,20260105,965515.1337,685185.6
920284.BJ,20260105,430564.2153,278435.3523
603286.SH,20260105,797470.5593,784012.947
600764.SH,20260105,1986209.1339,1986209.1339
300632.SZ,20260105,462350.1543,335133.9954
002093.SZ,20260105,1207992.5,1207992.5
300198.SZ,20260105,263044.8777,261685.2103
300183.SZ,20260105,703628.4974,618342.9474
003019.SZ,20260105,590380.6378,570650.4228
601928.SH,20260105,2562714.3,2562714.3
002269.SZ,20260105,482400.0,482400.0
603887.SH,20260105,833208.7187,823866.7187
300591.SZ,20260105,398371.649,344136.8201
300057.SZ,20260105,522485.599,422035.0325
002769.SZ,20260105,439768.6676,439406.0509
600609.SH,20260105,601401.4952,601401.4952
600459.SH,20260105,1458829.6819,1458636.0154
920717.BJ,20260105,129015.0,49815.0
600075.SH,20260105,848559.7127,848559.7127
002377.SZ,20260105,274897.5603,261704.5863
002911.SZ,20260105,1568460.2141,1530581.9064
600962.SH,20260105,548805.53,548805.53
300349.SZ,20260105,667541.3008,591690.0048
300482.SZ,20260105,944127.1868,868113.8532
002557.SZ,20260105,1126033.6463,1123625.7264
603406.SH,20260105,1618040.45,143758.8874
300053.SZ,20260105,1307336.2299,1220936.3089
001258.SZ,20260105,671066.6671,671059.6569
301325.SZ,20260105,744788.4082,299662.9672
300268.SZ,20260105,222976.0,171145.6
600202.SH,20260105,222720.9304,222720.9304
300575.SZ,20260105,281425.516,202197.8474
600675.SH,20260105,1662687.216,1662687.216
603018.SH,20260105,521052.8591,521052.8591
301187.SZ,20260105,675318.9077,675316.7223
002795.SZ,20260105,275171.267,270649.234
300247.SZ,20260105,410864.5999,410473.6849
603038.SH,20260105,447347.3815,447347.3815
002030.SZ,20260105,875750.324,875750.324
600157.SH,20260105,3447206.7349,3447206.7349
001208.SZ,20260105,1496931.763,617667.7167
002772.SZ,20260105,563514.8674,559039.3132
603212.SH,20260105,614236.8529,614236.8529
920099.BJ,20260105,267579.1932,134295.6796
002394.SZ,20260105,517920.0,517256.9696
002723.SZ,20260105,284491.4939,271449.3126
300050.SZ,20260105,308383.2424,308195.0083
603819.SH,20260105,257357.081,257357.081
920656.BJ,20260105,176000.0,56982.2546
000612.SZ,20260105,1349569.714,1348687.603
301101.SZ,20260105,850381.062,805669.107
605337.SH,20260105,465001.9094,465001.9094
300239.SZ,20260105,347260.6408,345010.6431
601333.SH,20260105,2146311.711,1712627.811
688678.SH,20260105,666110.5357,666110.5357
301391.SZ,20260105,801354.916,782975.6191
300583.SZ,20260105,266341.7849,261353.0921
300636.SZ,20260105,321682.8452,281395.9859
002952.SZ,20260105,329337.36,263816.6441
601969.SH,20260105,2313971.4747,2295568.5387
000411.SZ,20260105,671682.9873,418128.1005
603238.SH,20260105,312060.822,312060.822
002474.SZ,20260105,631533.0,538727.4342
300238.SZ,20260105,440688.7751,440652.8443
002162.SZ,20260105,436857.9584,436284.7075
920693.BJ,20260105,290727.3,146403.39
002554.SZ,20260105,428124.1431,428044.0385
688790.SH,20260105,1515569.0132,183602.1563
300726.SZ,20260105,2116856.8033,1102213.4942
603124.SH,20260105,1215223.4693,243683.6782
301382.SZ,20260105,1026424.4874,633589.0561
301515.SZ,20260105,229000.0,150156.5595
300279.SZ,20260105,353618.9313,352060.658
301529.SZ,20260105,979869.7755,522504.7905
300619.SZ,20260105,787348.4525,658224.8127
300562.SZ,20260105,311085.2574,230763.4147
300958.SZ,20260105,197488.0895,114722.278
603888.SH,20260105,1356898.4558,1356898.4558
300802.SZ,20260105,550827.7364,377555.8733
000401.SZ,20260105,1174931.7487,1163058.4795
600191.SH,20260105,626047.212,626047.212
300355.SZ,20260105,652926.527,528476.8659
920299.BJ,20260105,187156.9663,91522.5688
300476.SZ,20260105,26980828.703,26511272.478
300416.SZ,20260105,927591.1981,921381.6419
600250.SH,20260105,355319.3976,355319.3976
605358.SH,20260105,2571375.4267,2571375.4267
603682.SH,20260105,315630.0,315630.0
605289.SH,20260105,736454.67,731928.15
301518.SZ,20260105,499735.2973,190722.6979
688298.SH,20260105,496540.8,496540.8
603505.SH,20260105,1570554.0051,1570554.0051
600573.SH,20260105,298000.0,298000.0
300249.SZ,20260105,667339.3109,565738.9159
000059.SZ,20260105,863698.97,863698.97
600830.SH,20260105,432060.9324,432060.9324
002198.SZ,20260105,360839.5019,360818.8118
601866.SH,20260105,3312611.6108,2447747.9388
688599.SH,20260105,3989392.7693,3989392.7693
600714.SH,20260105,355609.5209,355609.5209
603665.SH,20260105,515555.3824,512536.6624
603121.SH,20260105,700764.7901,700764.7901
002937.SZ,20260105,707819.9675,705858.895
300358.SZ,20260105,733684.9871,719534.1817
600369.SH,20260105,3016879.5423,3016879.5423
301015.SZ,20260105,1326149.5463,1325979.2438
300450.SZ,20260105,8375839.9058,8339748.0133
600359.SH,20260105,271637.1278,271637.1278
601949.SH,20260105,1243291.1393,1243291.1393
603899.SH,20260105,2521616.8922,2521616.8922
000862.SZ,20260105,541593.2706,370500.5819
300048.SZ,20260105,687133.0904,685725.1585
002976.SZ,20260105,418413.4202,186329.9328
300030.SZ,20260105,244567.1662,215330.8056
300387.SZ,20260105,248299.9785,248213.7581
603687.SH,20260105,532430.8444,532430.8444
002722.SZ,20260105,338672.5712,291328.8506
301297.SZ,20260105,2727498.4847,1251298.244
002111.SZ,20260105,555948.6474,502905.0169
600229.SH,20260105,423513.6895,423513.6895
920351.BJ,20260105,202041.3325,80578.2303
688099.SH,20260105,3851138.3653,3851138.3653
300352.SZ,20260105,923537.9434,813201.1318
600248.SH,20260105,1331345.7618,1319243.1858
605066.SH,20260105,371496.092,369790.78
301502.SZ,20260105,258930.756,106990.632
003018.SZ,20260105,445640.0,167935.8775
301601.SZ,20260105,398963.2,89766.72
603556.SH,20260105,1718943.841,1718943.841
002727.SZ,20260105,767727.0079,520876.5997
002216.SZ,20260105,1000511.4466,717400.8957
600547.SH,20260105,18527306.761,14526447.8116
001382.SZ,20260105,850780.0,128030.0
002522.SZ,20260105,516294.2506,515861.331
300861.SZ,20260105,1008432.5004,633219.1984
600561.SH,20260105,182918.5824,182918.5824
300368.SZ,20260105,818275.5558,818275.5558
000553.SZ,20260105,1300034.9654,1214806.1542
601600.SH,20260105,22336632.9656,17151721.4526
300631.SZ,20260105,368377.9271,355285.9974
603199.SH,20260105,408519.88,408519.88
301522.SZ,20260105,1440239.6013,1089926.7513
688189.SH,20260105,232416.8,232416.8
002429.SZ,20260105,3349936.0492,3348006.4333
000869.SZ,20260105,1356543.6242,939335.2649
001367.SZ,20260105,340200.2296,88644.9663
603166.SH,20260105,1013671.5221,1005923.5721
600156.SH,20260105,334958.2148,334958.2148
002549.SZ,20260105,1529070.0343,1522498.5977
002373.SZ,20260105,1878843.7876,1637959.4158
603860.SH,20260105,202640.52,202640.52
002003.SZ,20260105,1278056.377,1088452.8381
603230.SH,20260105,446499.549,446499.549
301289.SZ,20260105,463632.0,460969.6824
000920.SZ,20260105,591721.6397,591693.4697
300019.SZ,20260105,826724.4201,709842.1953
300024.SZ,20260105,2913618.727,2865803.9683
920061.BJ,20260105,201609.92,104705.0112
300772.SZ,20260105,1557958.4559,1381687.36
600392.SH,20260105,3840443.0149,3840443.0149
600475.SH,20260105,1785743.9818,1761310.5418
688543.SH,20260105,1298579.7301,721051.8901
000898.SZ,20260105,2379782.1995,2021165.9279
600546.SH,20260105,2018140.3505,2018140.3505
301231.SZ,20260105,261640.0,167087.675
002839.SZ,20260105,1119509.9981,1118474.4835
601916.SH,20260105,8349249.3328,6549508.5328
301632.SZ,20260105,1026309.12,168853.1966
000949.SZ,20260105,924979.4776,924720.9911
002380.SZ,20260105,666936.7926,393928.5023
603013.SH,20260105,1232288.6307,1232288.6307
603268.SH,20260105,8139976.0707,1041155.388
603739.SH,20260105,362843.3938,362843.3938
301178.SZ,20260105,354787.8096,262570.947
002446.SZ,20260105,985902.7347,913056.1478
600515.SH,20260105,5804057.2778,4661414.3541
300148.SZ,20260105,379250.7044,366383.6532
603878.SH,20260105,467372.9244,467372.9244
002443.SZ,20260105,422154.3067,421254.9499
301141.SZ,20260105,668783.8062,240011.9662
300886.SZ,20260105,197092.73,115008.0005
600050.SH,20260105,16132443.4687,15875682.2815
300149.SZ,20260105,503441.5959,479773.0517
002197.SZ,20260105,608833.6616,529194.0119
688270.SH,20260105,2683564.9092,2683564.9092
300093.SZ,20260105,913680.0,472068.0
600026.SH,20260105,6388843.1608,4062013.6058
002145.SZ,20260105,1872882.714,1834605.4614
300310.SZ,20260105,542219.9966,425512.6243
600338.SH,20260105,1402398.3977,1402398.3977
300255.SZ,20260105,5650386.2779,5641994.2579
002116.SZ,20260105,479767.8705,474520.9598
000959.SZ,20260105,3768914.1418,3656022.9738
000027.SZ,20260105,3120847.7849,3120847.7849
688685.SH,20260105,816201.5652,816201.5652
688191.SH,20260105,750315.5484,750315.5484
603976.SH,20260105,301651.4813,301651.4813
688063.SH,20260105,1446638.1321,1446638.1321
002217.SZ,20260105,2296175.4709,1743863.579
688061.SH,20260105,382122.1145,149740.2052
600868.SH,20260105,647268.6995,647268.6995
605168.SH,20260105,841159.7741,841159.7741
920971.BJ,20260105,324616.8382,264735.9554
002202.SZ,20260105,9219097.6058,7315098.2811
600052.SH,20260105,400992.502,400992.502
601577.SH,20260105,3908950.2489,3908104.4835
301035.SZ,20260105,1949954.4144,1946994.4554
600125.SH,20260105,839450.565,839450.565
002535.SZ,20260105,311854.7158,290325.6707
