datetime,symbol,close,return,mom_factor,future_return
2016-02-05,000858,18.52,-0.02628811777076756,-0.08633448445979275,-0.017278617710583144
2016-02-15,000858,18.2,-0.017278617710583144,-0.03345724907063197,0.03296703296703307
2016-02-16,000858,18.8,0.03296703296703307,-0.0015932023366966863,-0.0037234042553191404
2016-02-17,000858,18.73,-0.0037234042553191404,-0.006892895015906619,-0.02082221035771492
2016-02-18,000858,18.34,-0.02082221035771492,-0.03524460810099961,-0.0065430752453653485
2016-02-19,000858,18.22,-0.0065430752453653485,-0.01300108342361872,0.023600439077936297
2016-02-22,000858,18.65,0.023600439077936297,-0.004271222637480032,0.006434316353887359
2016-02-23,000858,18.77,0.006434316353887359,-0.03644763860369615,0.007991475759190347
2016-02-24,000858,18.92,0.007991475759190347,-0.017142857142857015,-0.04598308668076112
2016-02-25,000858,18.05,-0.04598308668076112,-0.039893617021276584,0.015512465373961115
2016-02-26,000858,18.33,0.015512465373961115,-0.026553372278279364,-0.0414620840152754
2016-02-29,000858,17.57,-0.0414620840152754,-0.08106694560669458,0.016505406943653878
2016-03-01,000858,17.86,0.016505406943653878,-0.030401737242128246,0.04535274356103036
2016-03-02,000858,18.67,0.04535274356103036,0.040111420612813475,0.026245313336904053
2016-03-03,000858,19.16,0.026245313336904053,0.08004509582863606,0.027661795407098122
2016-03-04,000858,19.69,0.027661795407098122,0.06374932468935701,0.007618080243778413
2016-03-07,000858,19.84,0.007618080243778413,0.05588078765300697,-0.012096774193548265
2016-03-08,000858,19.6,-0.012096774193548265,0.035393555203381055,-0.010714285714285787
2016-03-09,000858,19.39,-0.010714285714285787,0.020526315789473726,0.01392470345538932
2016-03-10,000858,19.66,0.01392470345538932,0.03364879074658256,0.01068158697863697
2016-03-11,000858,19.87,0.01068158697863697,0.07289416846652275,0.0020130850528434774
2016-03-14,000858,19.91,0.0020130850528434774,0.09395604395604407,0.0025113008538424353
2016-03-15,000858,19.96,0.0025113008538424353,0.06170212765957439,-0.009519038076152397
2016-03-16,000858,19.77,-0.009519038076152397,0.05552589428723964,0.009104704097116834
2016-03-17,000858,19.95,0.009104704097116834,0.08778625954198471,0.023057644110275666
2016-03-18,000858,20.41,0.023057644110275666,0.12019758507135014,0.011758941695247271
2016-03-21,000858,20.65,0.011758941695247271,0.1072386058981234,0.002421307506053294
2016-03-22,000858,20.7,0.002421307506053294,0.10282365476824729,-0.004830917874396046
2016-03-23,000858,20.6,-0.004830917874396046,0.08879492600422823,0.013592233009708687
2016-03-24,000858,20.88,0.013592233009708687,0.1567867036011079,0.020593869731800662
2016-03-25,000858,21.31,0.020593869731800662,0.16257501363884352,0.03050211168465511
2016-03-28,000858,21.96,0.03050211168465511,0.24985771200910656,-0.002732240437158584
2016-03-29,000858,21.9,-0.002732240437158584,0.22620380739081747,0.004109589041095818
2016-03-30,000858,21.99,0.004109589041095818,0.17782538832351347,0.0
2016-03-31,000858,21.99,0.0,0.14770354906054273,-0.004547521600727467
2016-04-01,000858,21.89,-0.004547521600727467,0.11173184357541888,0.0031978072179077444
2016-04-05,000858,21.96,0.0031978072179077444,0.10685483870967749,0.01821493624772308
2016-04-06,000858,22.36,0.01821493624772308,0.14081632653061216,-0.027728085867620766
2016-04-07,000858,21.74,-0.027728085867620766,0.12119649303764812,-0.019779208831646744
2016-04-08,000858,21.31,-0.019779208831646744,0.08392675483214651,0.0
2016-04-11,000858,21.31,0.0,0.07247106190236519,-0.001407789770060841
2016-04-12,000858,21.28,-0.001407789770060841,0.06880964339527873,0.006109022556390897
2016-04-13,000858,21.41,0.006109022556390897,0.07264529058116231,0.008874357776739838
2016-04-14,000858,21.6,0.008874357776739838,0.09256449165402136,0.003240740740740655
2016-04-15,000858,21.67,0.003240740740740655,0.08621553884711797,-0.025842178126442183
2016-04-18,000858,21.11,-0.025842178126442183,0.03429691327780504,-0.0113690194220748
2016-04-19,000858,20.87,-0.0113690194220748,0.010653753026634405,-0.018207954000958426
2016-04-20,000858,20.49,-0.018207954000958426,-0.010144927536231974,0.00341630063445586
2016-04-21,000858,20.56,0.00341630063445586,-0.001941747572815622,0.01945525291828809
2016-04-22,000858,20.96,0.01945525291828809,0.003831417624521105,0.01288167938931295
2016-04-25,000858,21.23,0.01288167938931295,-0.003754106053495909,0.005652378709373629
2016-04-26,000858,21.35,0.005652378709373629,-0.02777777777777779,0.014988290398126436
2016-04-27,000858,21.67,0.014988290398126436,-0.010502283105022658,-0.006460544531610601
2016-04-28,000858,21.53,-0.006460544531610601,-0.020918599363346835,0.0315838365071992
2016-04-29,000858,22.21,0.0315838365071992,0.010004547521600848,0.09185051778478148
2016-05-03,000858,24.25,0.09185051778478148,0.10781178620374599,-0.011134020618556728
2016-05-04,000858,23.98,-0.011134020618556728,0.09198542805100174,-0.008340283569641338
2016-05-05,000858,23.78,-0.008340283569641338,0.06350626118067981,-0.03574432296047103
2016-05-06,000858,22.93,-0.03574432296047103,0.05473781048758064,-0.0017444395987789019
2016-05-09,000858,22.89,-0.0017444395987789019,0.07414359455654629,0.01572739187418093
2016-05-10,000858,23.25,0.01572739187418093,0.09103707179727838,0.020215053763440904
2016-05-11,000858,23.72,0.020215053763440904,0.11466165413533824,-0.007588532883642474
2016-05-12,000858,23.54,-0.007588532883642474,0.09948622139187302,-0.007221750212404343
2016-05-13,000858,23.37,-0.007221750212404343,0.08194444444444438,-0.0021394950791613354
2016-05-16,000858,23.32,-0.0021394950791613354,0.07614213197969533,-0.015437392795883298
2016-05-17,000858,22.96,-0.015437392795883298,0.08763619137849377,-0.005226480836237002
2016-05-18,000858,22.84,-0.005226480836237002,0.09439386679444173,-0.005253940455341555
2016-05-19,000858,22.72,-0.005253940455341555,0.10883357735480725,0.013644366197183233
2016-05-20,000858,23.03,0.013644366197183233,0.12013618677042803,0.018671298306556672
2016-05-23,000858,23.46,0.018671298306556672,0.1192748091603053,-0.01662404092071612
2016-05-24,000858,23.07,-0.01662404092071612,0.08666980687706083,-0.01950585175552666
2016-05-25,000858,22.62,-0.01950585175552666,0.059484777517564424,-0.0013262599469496816
2016-05-26,000858,22.59,-0.0013262599469496816,0.042455006922011984,-0.0008853474988933518
2016-05-27,000858,22.57,-0.0008853474988933518,0.04830469112865754,-0.0017722640673459855
2016-05-30,000858,22.53,-0.0017722640673459855,0.014407924358397217,0.04260985352862834
2016-05-31,000858,23.49,0.04260985352862834,-0.0313402061855671,-0.003831417624521105
2016-06-01,000858,23.4,-0.003831417624521105,-0.024186822351960013,0.011965811965811923
2016-06-02,000858,23.68,0.011965811965811923,-0.004205214465937801,0.03505067567567566
2016-06-03,000858,24.51,0.03505067567567566,0.06890536415176629,-0.006935944512443948
2016-06-06,000858,24.34,-0.006935944512443948,0.06334643949322838,0.006573541495480617
2016-06-07,000858,24.5,0.006573541495480617,0.053763440860215006,-0.019999999999999907
2016-06-08,000858,24.01,-0.019999999999999907,0.01222596964586864,-0.02290712203248646
2016-06-13,000858,23.46,-0.02290712203248646,-0.003398470688190214,0.01364023870417741
2016-06-14,000858,23.78,0.01364023870417741,0.01754385964912286,0.03111858704793935
2016-06-15,000858,24.52,0.03111858704793935,0.05145797598627788,-0.006117455138662242
2016-06-16,000858,24.37,-0.006117455138662242,0.061411149825783884,0.05006155108740251
2016-06-17,000858,25.59,0.05006155108740251,0.12040280210157617,-0.01719421649081676
2016-06-20,000858,25.15,-0.01719421649081676,0.10695422535211274,-0.01153081510934395
2016-06-21,000858,24.86,-0.01153081510934395,0.07946157186278757,0.006033789219630048
2016-06-22,000858,25.01,0.006033789219630048,0.06606990622335895,-0.0003998400639744215
2016-06-23,000858,25.0,-0.0003998400639744215,0.08365843086259206,-0.023599999999999954
2016-06-24,000858,24.41,-0.023599999999999954,0.07913351016799286,0.03318312167144599
2016-06-27,000858,25.22,0.03318312167144599,0.11642319610447105,0.0007930214115781098
2016-06-28,000858,25.24,0.0007930214115781098,0.11829862649534761,-0.002377179080824021
2016-06-29,000858,25.18,-0.002377179080824021,0.11762094984465143,0.010325655281969937
2016-06-30,000858,25.44,0.010325655281969937,0.08301404853129002,-0.004716981132075526
2016-07-01,000858,25.32,-0.004716981132075526,0.0820512820512822,0.0031595576619272148
2016-07-04,000858,25.4,0.0031595576619272148,0.07263513513513509,0.015748031496063186
2016-07-05,000858,25.8,0.015748031496063186,0.05263157894736836,0.07364341085271309
2016-07-06,000858,27.7,0.07364341085271309,0.1380443714050945,-0.016606498194945862
2016-07-07,000858,27.24,-0.016606498194945862,0.11183673469387756,0.02496328928047009
2016-07-08,000858,27.92,0.02496328928047009,0.16284881299458553,0.04620343839541552
2016-07-11,000858,29.21,0.04620343839541552,0.2450980392156863,0.019513865114686668
2016-07-12,000858,29.78,0.019513865114686668,0.25231286795626584,-0.017125587642713325
2016-07-13,000858,29.27,-0.017125587642713325,0.1937194127243067,-0.008199521694567724
2016-07-14,000858,29.03,-0.008199521694567724,0.19121871153057035,0.0006889424733034222
2016-07-15,000858,29.05,0.0006889424733034222,0.13520906604142247,-0.0030981067125644968
2016-07-18,000858,28.96,-0.0030981067125644968,0.15149105367793259,-0.04212707182320452
2016-07-19,000858,27.74,-0.04212707182320452,0.11584875301689457,-0.005767844268204758
2016-07-20,000858,27.58,-0.005767844268204758,0.10275889644142322,0.010514865844815091
2016-07-21,000858,27.87,0.010514865844815091,0.11480000000000001,-0.020093290276282816
2016-07-22,000858,27.31,-0.020093290276282816,0.11880376894715283,0.015378982057854262
2016-07-25,000858,27.73,0.015378982057854262,0.09952418715305322,0.028128380815001908
2016-07-26,000858,28.51,0.028128380815001908,0.12955625990491293,-0.015082427218519934
2016-07-27,000858,28.08,-0.015082427218519934,0.11517077045274027,0.020299145299145227
2016-07-28,000858,28.65,0.020299145299145227,0.12617924528301883,0.010471204188481797
2016-07-29,000858,28.95,0.010471204188481797,0.14336492890995256,-0.03696027633851473
2016-08-01,000858,27.88,-0.03696027633851473,0.09763779527559047,-0.0053802008608321295
2016-08-02,000858,27.73,-0.0053802008608321295,0.07480620155038764,0.008294266137756967
2016-08-03,000858,27.96,0.008294266137756967,0.009386281588447787,-0.0007153075822603494
2016-08-04,000858,27.94,-0.0007153075822603494,0.02569750367107204,-0.013958482462419486
2016-08-05,000858,27.55,-0.013958482462419486,-0.013252148997134672,0.0014519056261341756
2016-08-08,000858,27.59,0.0014519056261341756,-0.05546045874700445,0.026096411743385284
2016-08-09,000858,28.31,0.026096411743385284,-0.049361987911349936,-0.0113034263511127
2016-08-10,000858,27.99,-0.0113034263511127,-0.04373078237102834,0.01571989996427292
2016-08-11,000858,28.43,0.01571989996427292,-0.02066827419910444,0.00422089342244103
2016-08-12,000858,28.55,0.00422089342244103,-0.01721170395869187,0.02626970227670755
2016-08-15,000858,29.3,0.02626970227670755,0.011740331491712608,-0.010921501706484649
2016-08-16,000858,28.98,-0.010921501706484649,0.04470079307858699,0.009661835748792313
2016-08-17,000858,29.26,0.009661835748792313,0.06091370558375653,-0.01640464798359531
2016-08-18,000858,28.78,-0.01640464798359531,0.03265159669895956,-0.009381514940931202
2016-08-19,000858,28.51,-0.009381514940931202,0.043939948736726686,0.00561206594177488
2016-08-22,000858,28.67,0.00561206594177488,0.033898305084745894,-0.012905476107429426
2016-08-23,000858,28.3,-0.012905476107429426,-0.007365836548579474,-0.009187279151943506
2016-08-24,000858,28.04,-0.009187279151943506,-0.0014245014245013454,-0.006776034236804507
2016-08-25,000858,27.85,-0.006776034236804507,-0.027923211169284423,-0.006463195691202905
2016-08-26,000858,27.67,-0.006463195691202905,-0.04421416234887732,-0.0014456089627756796
2016-08-29,000858,27.63,-0.0014456089627756796,-0.008967001434720179,0.006152732537097361
2016-08-30,000858,27.8,0.006152732537097361,0.0025243418680129803,0.0053956834532373765
2016-08-31,000858,27.95,0.0053956834532373765,-0.0003576537911302857,-0.017173524150268404
2016-09-01,000858,27.47,-0.017173524150268404,-0.016821760916249207,-0.013469239170003533
2016-09-02,000858,27.1,-0.013469239170003533,-0.016333938294010864,0.004797047970479751
2016-09-05,000858,27.23,0.004797047970479751,-0.013048205871692642,0.009548292324641938
2016-09-06,000858,27.49,0.009548292324641938,-0.02896503002472628,-0.01527828301200429
2016-09-07,000858,27.07,-0.01527828301200429,-0.032868881743479794,-0.007018840044329511
2016-09-08,000858,26.88,-0.007018840044329511,-0.0545198733731973,-0.00520833333333337
2016-09-09,000858,26.74,-0.00520833333333337,-0.06339754816112086,-0.03851907255048603
2016-09-12,000858,25.71,-0.03851907255048603,-0.12252559726962453,0.010501750291715295
2016-09-13,000858,25.98,0.010501750291715295,-0.10351966873706009,-0.010392609699769073
2016-09-14,000858,25.71,-0.010392609699769073,-0.12132604237867395,0.01322442629327103
2016-09-19,000858,26.05,0.01322442629327103,-0.09485753995830437,-0.0003838771593090984
2016-09-20,000858,26.04,-0.0003838771593090984,-0.08663626797614876,0.004608294930875667
2016-09-21,000858,26.16,0.004608294930875667,-0.0875479595395885,0.024464831804281273
2016-09-22,000858,26.8,0.024464831804281273,-0.05300353356890464,-0.005970149253731294
2016-09-23,000858,26.64,-0.005970149253731294,-0.049928673323823114,-0.03003003003003002
2016-09-26,000858,25.84,-0.03003003003003002,-0.07217235188509885,0.007352941176470562
2016-09-27,000858,26.03,0.007352941176470562,-0.05926996747379831,-0.00614675374567808
2016-09-28,000858,25.87,-0.00614675374567808,-0.0636988780311255,0.01120989563200614
2016-09-29,000858,26.16,0.01120989563200614,-0.05899280575539567,0.021024464831804313
2016-09-30,000858,26.71,0.021024464831804313,-0.04436493738819314,0.008985398727068494
2016-10-10,000858,26.95,0.008985398727068494,-0.01892974153622129,-0.005936920222634479
2016-10-11,000858,26.79,-0.005936920222634479,-0.011439114391143979,0.000746547219111493
2016-10-12,000858,26.81,0.000746547219111493,-0.015424164524421635,-0.01305483028720622
2016-10-13,000858,26.46,-0.01305483028720622,-0.03746817024372495,0.0022675736961450532
2016-10-14,000858,26.52,0.0022675736961450532,-0.020317694865164437,0.005279034690799378
2016-10-17,000858,26.66,0.005279034690799378,-0.008184523809523725,0.017629407351837934
2016-10-18,000858,27.13,0.017629407351837934,0.014584891548242274,-0.002580169553999312
2016-10-19,000858,27.06,-0.002580169553999312,0.05250875145857625,-0.004804138950480374
2016-10-20,000858,26.93,-0.004804138950480374,0.03656658968437254,-0.002227998514667595
2016-10-21,000858,26.87,-0.002227998514667595,0.045118630882925004,0.004465947152958671
2016-10-24,000858,26.99,0.004465947152958671,0.03608445297504792,0.018154872174879655
2016-10-25,000858,27.48,0.018154872174879655,0.055299539170506895,0.017467248908296984
2016-10-26,000858,27.96,0.017467248908296984,0.0688073394495412,-0.007868383404864177
2016-10-27,000858,27.74,-0.007868383404864177,0.03507462686567164,0.019466474405191114
2016-10-28,000858,28.28,0.019466474405191114,0.06156156156156167,-0.00990099009900991
2016-10-31,000858,28.0,-0.00990099009900991,0.08359133126934992,0.0060714285714287275
2016-11-01,000858,28.17,0.0060714285714287275,0.08221283134844404,-0.015619453319133836
2016-11-02,000858,27.73,-0.015619453319133836,0.07189795129493626,0.0039668229354490325
2016-11-03,000858,27.84,0.0039668229354490325,0.06422018348623859,-0.014367816091953922
2016-11-04,000858,27.44,-0.014367816091953922,0.027330587794833328,0.00765306122448961
2016-11-07,000858,27.65,0.00765306122448961,0.025974025974025983,0.010849909584086825
2016-11-08,000858,27.95,0.010849909584086825,0.04329973870847326,-0.006082289803220009
2016-11-09,000858,27.78,-0.006082289803220009,0.03618052965311458,0.008639308855291628
2016-11-10,000858,28.02,0.008639308855291628,0.05895691609977316,-0.006067094932191264
2016-11-11,000858,27.85,-0.006067094932191264,0.05015082956259431,-0.012567324955116699
2016-11-14,000858,27.5,-0.012567324955116699,0.03150787696924229,0.013454545454545386
2016-11-15,000858,27.87,0.013454545454545386,0.02727607814227806,-0.008252601363473278
2016-11-16,000858,27.64,-0.008252601363473278,0.02143385070214343,0.0025325615050650896
2016-11-17,000858,27.71,0.0025325615050650896,0.028963980690679625,-0.004330566582461226
2016-11-18,000858,27.59,-0.004330566582461226,0.02679568291775203,-0.00036245016310265665
2016-11-21,000858,27.58,-0.00036245016310265665,0.021859948128936546,-0.0010877447425670095
2016-11-22,000858,27.55,-0.0010877447425670095,0.002547307132459986,0.018511796733212238
2016-11-23,000858,28.06,0.018511796733212238,0.003576537911301747,0.0028510334996436626
2016-11-24,000858,28.14,0.0028510334996436626,0.014419610670511895,0.0003553660270076975
2016-11-25,000858,28.15,0.0003553660270076975,-0.004596888260254728,0.00852575488454721
2016-11-28,000858,28.39,0.00852575488454721,0.013928571428571512,0.03522367030644591
2016-11-29,000858,29.39,0.03522367030644591,0.04330848420305289,-0.02143586253827834
2016-11-30,000858,28.76,-0.02143586253827834,0.03714388748647668,0.006606397774687078
2016-12-01,000858,28.95,0.006606397774687078,0.039870689655172376,-0.011398963730569922
2016-12-02,000858,28.62,-0.011398963730569922,0.04300291545189494,-0.005939902166317346
2016-12-05,000858,28.45,-0.005939902166317346,0.02893309222423146,0.017574692442882345
2016-12-06,000858,28.95,0.017574692442882345,0.035778175313059046,0.0010362694300518616
2016-12-07,000858,28.98,0.0010362694300518616,0.043196544276457916,0.016563146997929712
2016-12-08,000858,29.46,0.016563146997929712,0.051391862955032064,-0.00373387644263401
2016-12-09,000858,29.35,-0.00373387644263401,0.05385996409335725,-0.029982964224872344
2016-12-12,000858,28.47,-0.029982964224872344,0.03527272727272712,0.019669827889005953
2016-12-13,000858,29.03,0.019669827889005953,0.04162181557230005,-0.022046159145711397
2016-12-14,000858,28.39,-0.022046159145711397,0.02713458755426923,-0.0035223670306446797
2016-12-15,000858,28.29,-0.0035223670306446797,0.02093107181522913,0.0031813361611876534
2016-12-16,000858,28.38,0.0031813361611876534,0.028633562885103325,0.015856236786469413
2016-12-19,000858,28.83,0.015856236786469413,0.045322697606961615,-0.0169961845300034
2016-12-20,000858,28.34,-0.0169961845300034,0.028675136116152355,0.00635144671841914
2016-12-21,000858,28.52,0.00635144671841914,0.016393442622950838,-0.005960729312762925
2016-12-22,000858,28.35,-0.005960729312762925,0.007462686567164312,-0.02821869488536155
2016-12-23,000858,27.55,-0.02821869488536155,-0.02131438721136758,-0.001814882032667886
2016-12-26,000858,27.5,-0.001814882032667886,-0.03134906657273695,-0.0003636363636364548
2016-12-27,000858,27.49,-0.0003636363636364548,-0.06464783940115693,-0.012368133866860642
2016-12-28,000858,27.15,-0.012368133866860642,-0.055980528511822114,-0.0018416206261508972
2016-12-29,000858,27.1,-0.0018416206261508972,-0.0639032815198618,0.01845018450184499
2016-12-30,000858,27.6,0.01845018450184499,-0.03563941299790352,0.005434782608695565
2017-01-03,000858,27.75,0.005434782608695565,-0.024604569420035083,0.03567567567567553
2017-01-04,000858,28.74,0.03567567567567553,-0.007253886010362698,0.0006958942240780086
2017-01-05,000858,28.76,0.0006958942240780086,-0.007591442374051072,0.004867872044506116
2017-01-06,000858,28.9,0.004867872044506116,-0.019008825526137252,0.009688581314879041
2017-01-09,000858,29.18,0.009688581314879041,-0.005792163543441253,0.001370801919122755
2017-01-10,000858,29.22,0.001370801919122755,0.026343519494204326,-0.017453798767967044
2017-01-11,000858,28.71,-0.017453798767967044,-0.011023079572855643,-0.007314524555903867
2017-01-12,000858,28.5,-0.007314524555903867,0.003874603733708959,0.002456140350877156
2017-01-13,000858,28.57,0.002456140350877156,0.009897490279250576,-0.006650332516625834
2017-01-16,000858,28.38,-0.006650332516625834,0.0,0.008809020436927328
2017-01-17,000858,28.63,0.008809020436927328,-0.006937218175511628,0.03318197694725811
2017-01-18,000858,29.58,0.03318197694725811,0.04375441072688768,-0.0027045300878971723
2017-01-19,000858,29.5,-0.0027045300878971723,0.03436185133239844,0.0016949152542373724
2017-01-20,000858,29.55,0.0016949152542373724,0.042328042328042326,0.012521150592216701
2017-01-23,000858,29.92,0.012521150592216701,0.08602540834845729,0.0013368983957218195
2017-01-24,000858,29.96,0.0013368983957218195,0.08945454545454545,-0.004005340453938633
2017-01-25,000858,29.84,-0.004005340453938633,0.08548563113859586,-0.007372654155495928
2017-01-26,000858,29.62,-0.007372654155495928,0.09097605893186023,-0.015867656988521328
2017-02-03,000858,29.15,-0.015867656988521328,0.07564575645756455,0.0010291595197255976
2017-02-06,000858,29.18,0.0010291595197255976,0.05724637681159406,0.0
2017-02-07,000858,29.18,0.0,0.05153153153153145,0.017477724468814237
2017-02-08,000858,29.69,0.017477724468814237,0.03305497564370219,0.00673627484001349
2017-02-09,000858,29.89,0.00673627484001349,0.039290681502086144,0.013047842087654749
2017-02-10,000858,30.28,0.013047842087654749,0.04775086505190318,0.01981505944517825
2017-02-13,000858,30.88,0.01981505944517825,0.0582590815627142,0.00226683937823835
2017-02-14,000858,30.95,0.00226683937823835,0.059206023271731745,-0.006785137318255252
2017-02-15,000858,30.74,-0.006785137318255252,0.07070707070707072,0.0016265452179571316
2017-02-16,000858,30.79,0.0016265452179571316,0.0803508771929824,0.012666450146151309
2017-02-17,000858,31.18,0.012666450146151309,0.09135456772838646,0.0628608082103912
2017-02-20,000858,33.14,0.0628608082103912,0.16772374911909793,-0.012975256487628206
2017-02-21,000858,32.71,-0.012975256487628206,0.14250785888927697,0.010394374808926798
2017-02-22,000858,33.05,0.010394374808926798,0.11730899256254212,-0.01966717095310133
2017-02-23,000858,32.4,-0.01966717095310133,0.09830508474576272,-0.004629629629629539
2017-02-24,000858,32.25,-0.004629629629629539,0.09137055837563457,-0.022325581395348792
2017-02-27,000858,31.53,-0.022325581395348792,0.053810160427807396,0.004440215667618208
2017-02-28,000858,31.67,0.004440215667618208,0.05707610146862496,0.010419955794126912
2017-03-01,000858,32.0,0.010419955794126912,0.07238605898123329,-0.00031250000000004885
2017-03-02,000858,31.99,-0.00031250000000004885,0.0800135043889263,0.0006251953735543214
2017-03-03,000858,32.01,0.0006251953735543214,0.09811320754716979,0.014058106841612128
2017-03-06,000858,32.46,0.014058106841612128,0.11240575736806036,0.0271102895871842
2017-03-07,000858,33.34,0.0271102895871842,0.14256339958875963,-0.012597480503899305
2017-03-08,000858,32.92,-0.012597480503899305,0.10879083866621753,-0.010935601458080146
2017-03-09,000858,32.56,-0.010935601458080146,0.08932753429240559,-0.0003071253071255109
2017-03-10,000858,32.55,-0.0003071253071255109,0.07496697490092452,0.024270353302611625
2017-03-13,000858,33.34,0.024270353302611625,0.07966321243523322,-0.006298740251949653
2017-03-14,000858,33.13,-0.006298740251949653,0.0704361873990309,0.0036220947781466784
2017-03-15,000858,33.25,0.0036220947781466784,0.08165256994144432,-0.012030075187969835
2017-03-16,000858,32.85,-0.012030075187969835,0.06690483923351742,-0.0066971080669709915
2017-03-17,000858,32.63,-0.0066971080669709915,0.04650416933932022,0.007968127490039834
2017-03-20,000858,32.89,0.007968127490039834,-0.007543753771876882,0.055944055944055826
2017-03-21,000858,34.73,0.055944055944055826,0.06175481504127167,0.013245033112582849
2017-03-22,000858,35.19,0.013245033112582849,0.06475037821482599,-0.00909349246945157
2017-03-23,000858,34.87,-0.00909349246945157,0.07623456790123462,-0.00745626613134498
2017-03-24,000858,34.61,-0.00745626613134498,0.07317829457364344,-0.01589136087835874
2017-03-27,000858,34.06,-0.01589136087835874,0.0802410402790994,0.005284791544333478
2017-03-28,000858,34.24,0.005284791544333478,0.0811493526997158,0.007593457943925186
2017-03-29,000858,34.5,0.007593457943925186,0.078125,-0.008405797101449286
2017-03-30,000858,34.21,-0.008405797101449286,0.06939668646452035,0.0061385559777842325
2017-03-31,000858,34.42,0.0061385559777842325,0.07528897219618891,0.0029052876234747504
2017-04-05,000858,34.52,0.0029052876234747504,0.06346272335181768,-0.004055619930475096
2017-04-06,000858,34.38,-0.004055619930475096,0.031193761247750418,-0.00610820244328103
2017-04-07,000858,34.17,-0.00610820244328103,0.037970838396111706,-0.023997658764998597
2017-04-10,000858,33.35,-0.023997658764998597,0.024262899262899262,-0.017091454272863627
2017-04-11,000858,32.78,-0.017091454272863627,0.0070660522273426896,0.02684563758389258
2017-04-12,000858,33.66,0.02684563758389258,0.009598080383923069,0.01812240047534175
2017-04-13,000858,34.27,0.01812240047534175,0.034409900392393666,-0.01079661511526131
2017-04-14,000858,33.9,-0.01079661511526131,0.019548872180451093,0.014454277286135797
2017-04-17,000858,34.39,0.014454277286135797,0.046879756468797495,0.021517883105554025
2017-04-18,000858,35.13,0.021517883105554025,0.07661661048115231,0.002561912894961438
2017-04-19,000858,35.22,0.002561912894961438,0.07084220127698382,0.03747870528109032
2017-04-20,000858,36.54,0.03747870528109032,0.05211632594298887,0.0
2017-04-21,000858,36.54,0.0,0.038363171355498826,-0.029282977558839685
2017-04-24,000858,35.47,-0.029282977558839685,0.017206767995411543,0.05159289540456724
2017-04-25,000858,37.3,0.05159289540456724,0.07772320138688227,-0.01930294906166219
2017-04-26,000858,36.58,-0.01930294906166219,0.07398708162066936,0.006560962274466897
2017-04-27,000858,36.82,0.006560962274466897,0.07535046728971961,-0.01086366105377512
2017-04-28,000858,36.42,-0.01086366105377512,0.05565217391304356,-0.01976935749588138
2017-05-02,000858,35.7,-0.01976935749588138,0.04355451622332662,0.007282913165266081
2017-05-03,000858,35.96,0.007282913165266081,0.04474142940151071,-0.011957730812013345
2017-05-04,000858,35.53,-0.011957730812013345,0.029258400926998718,-0.005066141289051473
2017-05-05,000858,35.35,-0.005066141289051473,0.02821407795229791,-0.03479490806223495
2017-05-08,000858,34.12,-0.03479490806223495,-0.0014632718759146623,0.024618991793669442
2017-05-09,000858,34.96,0.024618991793669442,0.04827586206896539,-0.004290617848970224
2017-05-10,000858,34.81,-0.004290617848970224,0.06192800488102512,0.01953461648951449
2017-05-11,000858,35.49,0.01953461648951449,0.054367201426025025,0.01887855734009558
2017-05-12,000858,36.16,0.01887855734009558,0.05515027721038779,0.021017699115044364
2017-05-15,000858,36.92,0.021017699115044364,0.08908554572271399,0.05362946912242683
2017-05-16,000858,38.9,0.05362946912242683,0.1311427740622273,-0.026221079691516658
2017-05-17,000858,37.88,-0.026221079691516658,0.07828067179049247,0.0031678986272438703
2017-05-18,000858,38.0,0.0031678986272438703,0.0789324247586598,0.012368421052631584
2017-05-19,000858,38.47,0.012368421052631584,0.05281882868089771,0.00103977125032495
2017-05-22,000858,38.51,0.00103977125032495,0.053913519430760726,0.02414957153985986
2017-05-23,000858,39.44,0.02414957153985986,0.11192557090499,-0.006592292089249496
2017-05-24,000858,39.18,-0.006592292089249496,0.05040214477211813,-0.004594180704441064
2017-05-25,000858,39.0,-0.004594180704441064,0.0661563696008749,-0.0035897435897436214
2017-05-26,000858,38.86,-0.0035897435897436214,0.05540467137425309,0.006690684508491973
2017-05-31,000858,39.12,0.006690684508491973,0.07413509060955503,0.009713701431492971
2017-06-01,000858,39.5,0.009713701431492971,0.10644257703081217,-0.007848101265822804
2017-06-02,000858,39.19,-0.007848101265822804,0.08982202447163501,-0.018116866547588706
2017-06-05,000858,38.48,-0.018116866547588706,0.08302842668167743,0.03014553014553023
2017-06-06,000858,39.64,0.03014553014553023,0.12135785007072131,0.04919273461150353
2017-06-07,000858,41.59,0.04919273461150353,0.21893317702227444,0.009858138975715303
2017-06-08,000858,42.0,0.009858138975715303,0.2013729977116705,0.015000000000000124
2017-06-09,000858,42.63,0.015000000000000124,0.22464808962941674,0.05090311986863694
2017-06-12,000858,44.8,0.05090311986863694,0.2623274161735698,-0.002455357142857162
2017-06-13,000858,44.69,-0.002455357142857162,0.23589601769911517,-0.018124860147683886
2017-06-14,000858,43.88,-0.018124860147683886,0.18851570964247033,-0.027803099361896177
2017-06-15,000858,42.66,-0.027803099361896177,0.09665809768637534,-0.0035161744022502717
2017-06-16,000858,42.51,-0.0035161744022502717,0.12222808870116153,0.010585744530698715
2017-06-19,000858,42.96,0.010585744530698715,0.1305263157894736,-0.0072160148975791705
